无论你喜欢哪一个都请不要损另一个，人家做个动漫容易吗？不容易吧所以请你不要损人家辛辛苦苦做出来的作品
一种浓浓的外国风，我都要以为是英语翻译过来的了，哈哈哈，还不错
这也太太好看了吧！希望每天都更新一集
一般般，凑合看看后面不知道精彩不，看看后面在决定
女主乱闯人家的咖啡馆也就算了，她看不到墙上是个镜子吗？直直的朝镜子走过去不怕被撞啊，这种事情也是只有我这种800多度的高度近视才能干的出来…
在伦敦街头来一段国语版的求救，有人理你才怪呢，还真的以为全世界都在说中国话吗？哈哈。
女一女二在火车上先来一波互吹，互相炒作一波之后才能确立彼此女一女二的定位呐。
这么好看 怎么没人看
良心制作，好好看呦^0^^0^
中文版看得我好尬 怎么会这样
为什么不是日文是中文
哇，好美的城市
为什么最后星瑶没有跟那个狼人在一起啊，本来很期待的。
作者大大加油更！
女一女二到伦敦的感觉居然是古色古香，我觉得这个词应该好好琢磨琢磨，我感觉不是很大搭边。
评论这么少吗？呃呃呃
我的男神😊！我爱你们！
维恩😀😀😀
我想把那个齐刘海的剪短头发😂
我有一个问题，为什么僵尸的能力是加特林……
妈耶，僵尸吸血鬼狼人~如果不是剧情这么让人想笑，还真没注意这个混搭阵容，狼人和吸血鬼这两个死对头居然都成了搭档，而且这个咖啡馆居然还有人来，客人不被吓死了。
一般般里面的男生长得一般般吧！
很好看，剧情也挺丰富的
救个人救磨磨唧唧的，这耐性！！！
"总结：丁姐过来做护理是兰姐做的服务；我们都知道丁姐做了宫外孕的手术，也嘱咐了让她多注意休息哈这些；光顾着聊天都不记得给丁姐讲卡，还好宋姐在哦，提醒我给我使眼力我都还没有反应过来，否则今天就错过一次机会，丁姐现在对脸的需求还是比较大的；一直想让脸更紧致一些，所以主要说了里面的1580的紧致皮肤那个；趟在床上的时间就把资料写好；丁姐起来签字就可以了。
张姐过来打冰光；好久没有来了，问了问她最近的情况，张姐又爱美、喜欢做肩颈。就问她有没有关注我和宋姐的朋友圈，现在做美容都不需要花钱💰💰；然后我们和宋姐配合一起讲，氛围不错的，张姐很感兴趣，趁敷面膜的时候就把资料填写了。王姐真的我好久没有给她做服务了，给她做还是感觉很亲切的，她做电波拉皮引导效果；让她回去多敷补水面膜这样效果更好。我对王姐最近的情况不了解就打电话问问宋姐有没有给王姐讲过这张卡，沟通一下我就去给王姐讲，王姐还是关注我和宋姐的朋友圈的，她都知道我们最近发了一些什么；一讲就容易多了，王姐本事就喜欢做身体和面部；讲了产品和仪器能达到的效果；王姐一直都是嗯嗯，兰姐很快就把资料拿来填写；填写资料是厂家要拿去的，根据名单发产品下来给你们做；后期所有产品都是由厂家提供的，王姐说下次过来付款；星期三会过来。"
瞳和布拉德在起了吧。
怎么感觉女主有点迟钝啊，或者是这个动漫有点不到位，在这种情况下女主还在那里看，天亮了才想起来自己朋友
不错不错真的不错嘛，我本来不怎么喜欢看动漫的，但是这部剧真的不错
这个偷箱子的哥布林肯定是百里守约了，就算隐身了我也能看到，国服第一阿珂教你做人，不，教你做哥布林。
现实的伦敦其实治安很差的，我之前在伦敦，住的比较偏，晚上都不敢出门的，被抢过…
我也这么说的啊，唉～
这个动画片好像还有漫画版的，我看过漫画版的也不错
谁他妈的说好看的。。。，太假了。
我看了我看了，我看了我看了
嗯...还可以，挺好看的！男的不好看
更更新！！！。。。。
海德公园，海德大酒店（我家旁边）
女主，你朋友不管了啊
看完魔道来看这个，，，，
想知道有没有日语版的
偏分男你对中国美食情有独钟呀，麻辣小龙虾，我也想吃，为中国美食点赞。
没错，是的是的我非常廷你
期待。？？？？？？？？
喜欢桃流小哥哥😍很暖
现在交通这么方便，出了车站是不是应该打的去酒店呀，提着那么大的行李箱满大街找酒店，你们不怕走丢了或被抢劫了。要不要了解一下滴滴打车？
配音语气，情感都可以啊……不好听……估计是用词和语句连接……像是机翻……没人这么唠嗑……
去世百年的曾祖母，女一居然还知道名字，说真的，我连我祖母的名字都不知道，女主真优秀。
"伯爵大人什么时候和瞳大人撒狗粮啊
圣诞节快到了啊"
卢克么，八百万勇士何在草翻他
瞳是怎么变回来啊，没看懂啊
画风真心的不如国漫。。。
真的非常非常好看，超喜欢
这么好看没人看真的是
杰克……，我为什么想起了第五人格
bilibili这部番好像还要付费
女主迟钝智商不在线啊！
我比较喜欢日语😁😁😁😁
有没有第二季好期待下一部
剧情精彩，悬疑，有声色
才会到家了吧！
这么好看的动漫居然没人看！！！
女生很好看啊!男生看上去一般般吧
女二号的造型有点像数码宝贝里面的某个女孩，但是名字想不起来了，就那个养仙人掌的！
有第二季吗？。。。。。。
更新的慢慢死了，都多久了还没更新，
开膛手杰克坑我呢他是人
好看，还可以啊！女人就是麻烦死了
居然没有人 我觉得还可以啊╮(￣▽￣)╭
好看(｡･ω･｡)ﾉ♡好看(｡･ω･｡)ﾉ♡好看(｡･ω･｡)ﾉ♡
习惯听日文的了，突然听中文有点不习惯了
喜欢看动漫的我。各位能不能介绍几些给我昂？？？
有人是个小孩子吗你们喜欢漫画吗♡
好看啊！还在看呢，评分不高，还以为不好看呢
好看的不得了，我喜欢这里面的所有人物。
妖神记，斗罗大陆，斗破苍穹，百练成神！
说好的汪东城呢？？？？？
这个纸飞机放出的时候的背景音乐是什么鬼，虽然说是为了营造诡异的氛围，但是也没必要放这种音乐吧，听得我鸡皮疙瘩都起来了…各位大佬你们感觉可还习惯？
动漫剧演员配音还真好听！
如果能有第二季就好了
这个是耿美的动漫吗？
"好好看，没有看
(*^ω^*)"
魔道祖师也很好看的啦
😪😉😪😃😱😥😉
VIP会员有木有😭
女一可能是跑马拉松里面画画最好的，反正一口气跑到天黑我是做不到，再说这画面，画的比印刷的还规整，我也是服了，女主你跑完了喘口气意思一下呀，画歪一点我们也不介意…
天才刚黑，这大伦敦的街上就没人了啊，也没人出来撸串喝啤酒，看来发达国家也是没落了。还有，这个纸飞机不哈气怎么飞，那是没有灵魂的纸飞机，飞不起来的。
虽然画风不错，配音也可以，但是画的人物里，有的小细节还是要注意呀，比如4′35″的时候脸画歪了…
没有日语版的吗？
凑一下热闹，666啊😊😊😊😊
喜欢桃流的小辫子
瞳是你吵着要出国留学的，怎么什么事情都丢给星瑶，这样做是不是有点不负责任呀，看来你也是只会耍嘴皮子功夫，哎，大咧咧的，苦了我加萌妹子星瑶了。
高铁上麻烦注意一下言行举止哈，公共场合大声喧哗是不是有点不妥，你们可是代表了咱们国家的形象，国人在外面还是要注意一下，还有请不要去买D&amp;G。
白鹿瞳你这机场换衣服的举动让我们吃瓜群众实在理解不了啊，为什么不在出发前或者到酒店再换呢？嘿嘿...我觉得你不换衣服会更好看。
布拉德你给一个刚认识的小女孩说你们妖界惊天地泣鬼神的传说，是不是有点欠考虑？你就不怕吓着人家或人家把你当成精神病呀
你们难道是缺钱吗？怎么都不找出租车，两个小女孩提着大箱子满世界找酒店，你们不嫌累呀？真把自己当成女汉子了。
你们俩公众场合商业尬吹，这是要干嘛呀？太矫情了，看酒店、找路线、解决温饱问题才是首要任务哦，不要主次颠倒
女学生穿超短裤在异国他乡是不是不安全呀，这点防范意识都没有，难道学校老师都没有给你们普及过安全知识？
